,participant_id,Assigned conjoint block,Datetime of participant creation,Datetime of entering survey,Datetime of finishing survey,Length of interview in seconds,IP address,Location: City,Location: Region,Location: Postcode,Location: Country,Location: Latitude,Location: Longitude,Device type,Is touch enabled on device,Browser string,Locale,Referrer URL,Is included in current report,Is good for analysis,Status of response,Is low-quality response,Is duplicate entry,Is unlicensed response,ID of last answered question,Last answered question,statusOverrideCookie,Variable: id,Variable: panel,Variable: External: Q1: What is your gender?,Variable: External: Q2: Please enter your age:,Variable: External: Q4: Which of the following have you participated in over the past 12 month,Variable: External: Q5: In the previous question you mentioned that you cared for a family mem,Variable: External: Q6: Please enter the age of the relative or family member you helped take,Variable: External: Q8: What is your approximate annual household income (before tax)?,Variable: External: Gender,Variable: External: Age,Variable: External: Country,Variable: External: MainRegionName,Variable: External: Ethnicity - US & Canada only,Variable: External: Access to car,Variable: External: Make of car/cars,Variable: External: Car manufactured year,Variable: External: car purchase year,Variable: External: Next car purchase,Variable: External: Automotive decision maker,Variable: External: Occupation,Variable: External: Primary role in organization,Variable: External: Company size,Variable: External: Industry sector,Variable: External: Field of expertise,Variable: External: Decision Making Authority,Variable: External: Marital Status,Variable: External: Accommodation,Variable: External: Household Size,Variable: External: Primary grocery shopper,Variable: External: Food - Main Grocery Shop,Variable: External: Number of children,Variable: External: Ages of children,Variable: External: Gender of children,Variable: External: Pets,Variable: External: Education - General,Variable: External: Average alcohol consumption,Variable: External: Beverage consumption,Variable: External: Tobacco - Do you smoke,Variable: External: Personal Income Classification,Variable: External: Household Income Classification,Variable: External: Exclude,Variable: test,"Q2: Relationship: Which of these best describes the older adult you care f
Option 1: mother","Q2: Relationship: Which of these best describes the older adult you care f
Option 2: father","Q2: Relationship: Which of these best describes the older adult you care f
Option 3: wife","Q2: Relationship: Which of these best describes the older adult you care f
Option 4: husband","Q2: Relationship: Which of these best describes the older adult you care f
Option 5: mother-in-law","Q2: Relationship: Which of these best describes the older adult you care f
Option 6: father-in-law","Q2: Relationship: Which of these best describes the older adult you care f
Option 7: sister","Q2: Relationship: Which of these best describes the older adult you care f
Option 8: brother","Q2: Relationship: Which of these best describes the older adult you care f
Option 9: grandparent","Q2: Relationship: Which of these best describes the older adult you care f
Option 10: friend","Q2: Relationship: Which of these best describes the older adult you care f
Option 11: Other",Q2: Relationship: Which of these best describes the older adult you care f,Q3: Total Monthly Cost: What is the approximate total monthly cost of your,Q4: Cost Incurred by Relative: How much of that $​COST monthly cost is pai,Q5: Cost Incurred by Respondent: How much of the $COST monthly cost do you,"Q6: Y/N Family Shares Costs: Does your family currently share costs?
Option 1: Yes","Q6: Y/N Family Shares Costs: Does your family currently share costs?
Option 2: No",Q6: Y/N Family Shares Costs: Does your family currently share costs?,"Q7: Sharing Costs: How do you share the costs associated with your REL's c
Option 1: Family members are each responsible for different bills","Q7: Sharing Costs: How do you share the costs associated with your REL's c
Option 2: Family members divide the total cost","Q7: Sharing Costs: How do you share the costs associated with your REL's c
Option 3: Family members send money to my relative","Q7: Sharing Costs: How do you share the costs associated with your REL's c
Option 4: Family members send money to me","Q7: Sharing Costs: How do you share the costs associated with your REL's c
Option 5: Family members send money to the main person caring for our relative","Q7: Sharing Costs: How do you share the costs associated with your REL's c
Option 6: Other",Q7: Sharing Costs: How do you share the costs associated with your REL's c,"Q8: Send/receive money: How do you send or receive money with your family?
Option 1: Mobile banking app, e.g. Venmo, ApplePay, Zelle","Q8: Send/receive money: How do you send or receive money with your family?
Option 2: Cash or check","Q8: Send/receive money: How do you send or receive money with your family?
Option 3: ACH transfer","Q8: Send/receive money: How do you send or receive money with your family?
Option 4: Other",Q8: Send/receive money: How do you send or receive money with your family?,Q9: Do you agree or disagree that the cost of your  's care is shared fair,Q12: Interest in CareShare: How interested are you in an application like C,Q13: Why Not Interested in CareShare: Why not?,Q14: Why Interested in CareShare: Why are you interested in an application,Q15: Family Interest in CareShare: How interested do you think your family,Q16: Family Interested in CareShare: Why do you think your family would be,Q17: Family Not Interested in CareShare: Why not?,"Q18: Provider or Receiver?: Would you mostly use CareShare to: a) ask for f
Option 1: ask for financial help from other family members for caregiving costs","Q18: Provider or Receiver?: Would you mostly use CareShare to: a) ask for f
Option 2: provide financial help for caregiving costs to a family member",Q18: Provider or Receiver?: Would you mostly use CareShare to: a) ask for f,"Q19: Method of Splitting Expenses: Thinking about Careshare, would you pref
Option 1: split specific expenses and bills with your family","Q19: Method of Splitting Expenses: Thinking about Careshare, would you pref
Option 2: split a single total monthly cost with your family","Q19: Method of Splitting Expenses: Thinking about Careshare, would you pref","Q20: Fixed or variable monthly payment?: Do you think your family would mos
Option 1: a fixed monthly payment","Q20: Fixed or variable monthly payment?: Do you think your family would mos
Option 2: a payment that varied based on each month's actual costs",Q20: Fixed or variable monthly payment?: Do you think your family would mos,Q21: Only the Primary Caregiver's Expenses?: Do you agree or disagree that,"Q22: Expense Receipts: In CareShare, would you want expense receipts for ca
Option 1: Required","Q22: Expense Receipts: In CareShare, would you want expense receipts for ca
Option 2: Optional","Q22: Expense Receipts: In CareShare, would you want expense receipts for ca
Option 3: Not included","Q22: Expense Receipts: In CareShare, would you want expense receipts for ca",Q23: Comments on Expenses: How helpful would it be if your family were able,Q24: Financing Caregiving Costs: Would be helpful to your family if CareSha,Q35: Post-Kano Interest in CareShare: Assuming that CareShare worked in the,Q36: Is there anything you think we missed that would help your family spli,Q37: Was there any part of this survey you found confusing or need more cla
152,164508127,0,2022-12-09 23:49:27,2022-12-09 23:49:27,2022-12-09 23:54:01,274,40.136.244.148,Sanford,North Carolina,27332.0,United States,35.4502,-79.1362,desktop,0,"Mozilla/5.0 (X11; CrOS x86_64 15183.59.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=f947e95b-fe24-f4c3-951e-dd6cd13b31b6&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,f947e95b-fe24-f4c3-951e-dd6cd13b31b6,c,Male,28,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Engaged in extreme outdoor sports (e.g. kite surfing, downhill skiing, skateboarding),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances)",Yes,75,"$25,000 - $49,999",Male,28,USA,South,White,I lease/ have a company car,Prefer not to say,2019,2019,2022,Yes,Unemployed,I don't work,I don't know/I don't work,I don't work,,No influence,Single / Never married,Rented house,2,Yes,Costco (US);Food Lion (US);Walmart (US);Whole Foods Market (US),None,2003;I don't have children;Prefer not to say,I don't have any children,Cat(s);Dog(s),High School/Tertiary/Tech. College,1 to 3 drinks,"Domestic beer;Imported beer;Red wine;RosÃ© wine;Champagne;Vodka;Rum;Brandy;Gin;Tequila;Liqueurs (e.g. KahlÃºa, Midori);Dessert Wine;Flavored liquor (e.g. Absinthe, Bitters);Port/Fortified Wine;Cider;Coffee;Tea;Regular soda;Diet soda;Energy drinks;Bottled water still;Bottled water sparkling;Juice;Milk;Non-alcoholic beer;Sports / Isotonic drinks;Tonic water","No, I have just quit","$10,000 - $24,999","$15,000 - $24,999",,,0,0,0,0,0,0,0,0,1,0,0,grandparent,1100.0,700.0,400.0,0,1,No,,,,,,,,,,,,,4,5,,feel like it would be easier for everyone to get on board with it and not feel like i am asking for money for myself,5,think it would be good,,0,1,provide financial help for caregiving costs to a family member,0,1,split a single total monthly cost with your family,1,0,a fixed monthly payment,4,0,1,0,Optional,4,4,5,,
153,164508132,0,2022-12-09 23:49:34,2022-12-09 23:49:34,2022-12-09 23:54:00,266,2601:541:181:cd40:c8f0:5f0e:8f89:e583,Morgantown,West Virginia,26508.0,United States,39.5953,-79.9229,mobile,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/108.0.5359.52 Mobile/15E148 Safari/604.1",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=439001af-9c34-1c44-42ea-35bbd42a724e&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,439001af-9c34-1c44-42ea-35bbd42a724e,c,Female,40,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances)",Yes,90,"$100,000 - $149,999",Female,40,USA,South,Hispanic or Latino,I own a car/cars,GMC;Volkswagen,2021,2021,2023,I contribute equally in automotive decisions,Part-time work,Other IT Architect/consultant,6-Oct,Education,Product Management/Product Development,"IT Hardware;IT Software;Printers and Copiers;Human Resources (Employee Benefits,Retirement Pro);Office Supplies;Corporate Travel Company;Telecommunications (Non -Mobile);Shipping/Mail Services;Operations/Production;Legal Services;Marketing/Advertising;Security Services;Food Services/Catering;Auto Leasing/Purchasing",Married,Owned house,4,Yes,Kroger (US),Two,2014;2017,Boy(s),Cat(s);Dog(s);Other;Bird(s);Reptile(s);Fish,University/Higher Education,1 to 3 drinks,Coffee;Tea;Regular soda;Bottled water still;Juice;Milk;Sports / Isotonic drinks,"No, I donâ€™t smoke","$75,000 or more","$150,000 - $199,999",,,0,0,0,0,0,0,0,0,1,0,0,grandparent,400.0,0.0,100.0,1,0,Yes,0.0,0.0,1.0,0.0,0.0,0,Family members send money to my relative,1.0,0.0,0.0,0,"Mobile banking app, e.g. Venmo, ApplePay, Zelle",4,5,,It would be nice if we had a service that would do this for us,4,We all would like this service,,1,0,ask for financial help from other family members for caregiving costs,0,1,split a single total monthly cost with your family,0,1,a payment that varied based on each month's actual costs,4,0,1,0,Optional,5,4,4,No,No
154,164508133,0,2022-12-09 23:49:35,2022-12-09 23:49:35,2022-12-09 23:54:48,313,2607:fb90:b307:23dc:ec35:46ff:fecd:d8d,Norfolk,Virginia,23508.0,United States,36.8882,-76.3002,mobile,1,"Mozilla/5.0 (Linux; Android 11; GN2200 Build/RKQ1.211119.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=7c8b116d-c0f7-0889-5928-25a05aed2f8f&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,7c8b116d-c0f7-0889-5928-25a05aed2f8f,c,Male,46,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances)",Yes,65,"$25,000 - $49,999",Male,46,USA,South,White,I own a car/cars,Mercury,2016,2020,2023,Yes,Full-time work,C-level executive,1,Retail,Administration/General Staff,Sales/Business Development;Auto Leasing/Purchasing,Married,Owned house,6+,Yes,Aldi (US);Food Lion (US);Walmart (US),Prefer not to say,2008;2010,Both boy(s) and girl(s),Cat(s),High School/Tertiary/Tech. College,1 to 3 drinks,"Domestic beer;Tequila;Liqueurs (e.g. KahlÃºa, Midori);Coffee;Regular soda;Diet soda;Bottled water still;Sports / Isotonic drinks","No, I have just quit","$10,000 - $24,999","$15,000 - $24,999",,,0,1,0,0,0,0,0,0,0,0,0,father,1500.0,1000.0,250.0,1,0,Yes,1.0,0.0,0.0,0.0,0.0,0,Family members are each responsible for different bills,,,,,,5,5,,Because it's something I've been thinking about for a long time,5,Because we've been discussing how to handle these costs for a few years now,,1,0,ask for financial help from other family members for caregiving costs,1,0,split specific expenses and bills with your family,1,0,a fixed monthly payment,5,0,1,0,Optional,5,4,5,No I'm actually going to look into this as soon as I'm done with this,No it was all very clear
155,164508144,0,2022-12-09 23:49:53,2022-12-09 23:49:53,2022-12-09 23:55:39,346,2607:fb90:b3ae:ae0f:3c0d:7ee1:7c79:57d8,Virginia Beach,Virginia,23464.0,United States,36.7969,-76.1797,mobile,1,"Mozilla/5.0 (Linux; Android 10; CP3320AS2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=01b1da26-5b0c-389f-6363-ee9ad013aacb&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,01b1da26-5b0c-389f-6363-ee9ad013aacb,c,Male,28,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances)",Yes,68,"$50,000 - $74,999",Male,28,USA,South,Black or African American,I own a car/cars,Dodge,2000,2022,2022,Yes,Homemaker,"Laborer/Service occupation (maid, miner, waiter)",2-May,Other,Other,No influence,Married,Rented apartment,3,I participate equally in grocery purchase decision,Food Lion (US),One,2015,Boy(s),Cat(s);Dog(s);Bird(s);Fish,High School/Tertiary/Tech. College,More than 10 drinks,Regular soda,"Yes, I smoke","$50,000 - $74,999","$50,000 - $79,999",,,0,0,0,0,0,0,0,0,1,0,0,grandparent,1500.0,850.0,650.0,1,0,Yes,1.0,0.0,0.0,0.0,1.0,0,"Family members are each responsible for different bills,Family members send money to the main person caring for our relative",1.0,1.0,0.0,0,"Mobile banking app, e.g. Venmo, ApplePay, Zelle,Cash or check",5,5,,Seems like it help,5,It's easier,,0,1,provide financial help for caregiving costs to a family member,0,1,split a single total monthly cost with your family,1,0,a fixed monthly payment,5,1,0,0,Required,5,5,5,No,No
156,164508154,0,2022-12-09 23:50:04,2022-12-09 23:50:04,2022-12-09 23:54:36,272,184.105.43.23,Aurora,South Dakota,57002.0,United States,44.7385,-98.0479,mobile,1,"Mozilla/5.0 (Linux; Android 13; SM-S901U Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.79 Mobile Safari/537.36",en-US,,1,1,Completed survey,0,0,0,2376807,37,0,d6600b4f-7e0b-e8fe-b20a-3f4b2b17f0af,c,Male,21,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances),Attended an outdoor concert,Attended an indoor concert",Yes,86,"$150,000 - $199,999",Male,21,USA,Midwest,White,I have access to a car/cars,,2012,2015,2022,Yes,Full-time work,Carpenter or joiner,2-May,Advertising,Executive Leadership,Shipping/Mail Services,Engaged,Owned house,6+,,,,2003;I don't have children;Prefer not to say,,Cat(s),High School/Tertiary/Tech. College,More than 10 drinks,,"Yes, I smoke now and then","$75,000 or more","$150,000 - $199,999",,,0,0,0,0,0,0,0,0,1,0,0,grandparent,10000.0,5000.0,5000.0,0,1,No,,,,,,,,,,,,,5,5,,To help share the cost,5,To help out,,0,1,provide financial help for caregiving costs to a family member,0,1,split a single total monthly cost with your family,0,1,a payment that varied based on each month's actual costs,5,1,0,0,Required,5,5,5,I missed nothing,Nope
157,164508157,0,2022-12-09 23:50:11,2022-12-09 23:50:11,2022-12-10 00:03:05,774,2607:fb90:c62:a706:0:3c:8ac7:901,Charlotte,North Carolina,28202.0,United States,35.2316,-80.8428,mobile,1,"Mozilla/5.0 (Linux; Android 9; X19 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.105 Mobile Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=9394d9a5-4adb-c47a-46e0-edbfc0c54449&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,9394d9a5-4adb-c47a-46e0-edbfc0c54449,c,Female,36,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Engaged in extreme outdoor sports (e.g. kite surfing, downhill skiing, skateboarding),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances),Attended an outdoor concert,Attended an indoor concert",Yes,70,"$75,000 - $99,999",Female,36,USA,South,Black or African American,I own a car/cars,Toyota,2019,2019,2022,I contribute equally in automotive decisions,Unemployed,I don't work,I don't know/I don't work,I don't work,I don't work,I don't work,Married,Rented apartment,5,Yes,Aldi (US);BJâ€™s (US);Costco (US);Food Lion (US);Kmart (US);SuperTarget (US);Trader Joe's (US);Walmart (US);Whole Foods Market (US),Three,2007;2018;2022,Both boy(s) and girl(s),Cat(s);Dog(s),University/Higher Education,8 to 10 drinks,"Domestic beer;Imported beer;Red wine;RosÃ© wine;White wine;Champagne;Sparkling wine;Dessert Wine;Vodka;Rum;Brandy;Whiskey/Scotch/Bourbon;Tequila;Flavored liquor (e.g. Absinthe, Bitters);Cider;Alcopops (e.g. Breezers, Smirnoff Ice);Coffee","Yes, I smoke but Iâ€™m planning to quit","$75,000 or more","$80,000 - $99,999",,,0,1,0,0,0,0,0,0,0,0,0,father,2500.0,500.0,600.0,1,0,Yes,0.0,0.0,0.0,1.0,0.0,0,Family members send money to me,1.0,0.0,1.0,0,"Mobile banking app, e.g. Venmo, ApplePay, Zelle,ACH transfer",3,5,,To fairly share bills,4,For transparency,,1,0,ask for financial help from other family members for caregiving costs,1,0,split specific expenses and bills with your family,0,1,a payment that varied based on each month's actual costs,5,0,1,0,Optional,5,5,5,There is nothing,None
158,164508181,0,2022-12-09 23:50:42,2022-12-09 23:50:42,2022-12-09 23:55:51,309,47.181.182.99,Westlake Village,California,91361.0,United States,34.1473,-118.834,desktop,0,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=e50fbf46-1cc1-5e17-dd03-8b2414d0e2a6&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,e50fbf46-1cc1-5e17-dd03-8b2414d0e2a6,c,Female,37,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances),Attended an outdoor concert,Attended an indoor concert",Yes,79,"$25,000 - $49,999",Female,37,USA,West,Hispanic or Latino,I own a car/cars,Dodge;Hyundai,2022,2022,Undecided / Don't know,I contribute equally in automotive decisions,Full-time work,"Health professional (doctor, nurse, pharmacist)",2-May,Healthcare,Medical,IT Hardware;IT Software;Printers and Copiers;Corporate Travel Company;Other Professional Services/Consultants;Marketing/Advertising,Domestic partnership / Living with partner,Rented house,5,I participate equally in grocery purchase decision,,One,2009,Boy(s),I donâ€™t have pets;Fish;Prefer not to say,High School/Tertiary/Tech. College,1 to 3 drinks,Coffee;Regular soda;Energy drinks;Bottled water still;Bottled water sparkling;Tonic water,Prefer not to say,"$25,000 - $49,999","$25,000 - $49,999",,,0,1,0,0,0,0,0,0,0,0,0,father,200.0,40.0,160.0,0,1,No,,,,,,,,,,,,,1,5,,if it can help save us money. Would be great!,5,My dad is on a fixed income. So anything helps.,,0,1,provide financial help for caregiving costs to a family member,0,1,split a single total monthly cost with your family,1,0,a fixed monthly payment,2,1,0,0,Required,4,5,5,no,"No, it was pretty easy to follow."
159,164508189,0,2022-12-09 23:50:50,2022-12-09 23:50:50,2022-12-09 23:57:00,370,2600:387:15:1637::6,Kings Mountain,North Carolina,28086.0,United States,35.2494,-81.3812,mobile,1,"Mozilla/5.0 (Linux; Android 10; moto g(7) supra Build/QCOS30.95-Q3-10-47-6; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/106.0.5249.126 Mobile Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=bf7dc96a-9ef6-2815-af2f-fd568ce56082&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,bf7dc96a-9ef6-2815-af2f-fd568ce56082,c,Male,41,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances)",Yes,79,"$75,000 - $99,999",Male,41,USA,South,Other,I own a car/cars,Chevrolet;Honda,2019,2019,2023,Yes,Full-time work,General contractor,251-500,Construction,Operations,"Financial Department (Acco. Software,Corporate CC);Operations/Production",Domestic partnership / Living with partner,Owned house,3,Yes,BJâ€™s (US);Costco (US),One,2004,Boy(s),Cat(s);Dog(s);Fish,University/Higher Education,8 to 10 drinks,"Domestic beer;Imported beer;Red wine;Champagne;Vodka;Brandy;Whiskey/Scotch/Bourbon;Tequila;Flavored liquor (e.g. Absinthe, Bitters);Alcopops (e.g. Breezers, Smirnoff Ice);Tea;Bottled water still;Juice;Sports / Isotonic drinks","Yes, I smoke","$75,000 or more","$80,000 - $99,999",,,1,0,0,0,0,0,0,0,0,0,0,mother,500.0,60.0,100.0,0,1,No,,,,,,,,,,,,,4,4,,Take a burden off of anything that way they know where you worry about it.,4,To give them more assistance on what they've already gotten going on right now.,,0,1,provide financial help for caregiving costs to a family member,0,1,split a single total monthly cost with your family,0,1,a payment that varied based on each month's actual costs,4,1,0,0,Required,4,4,4,None,No
160,164508202,0,2022-12-09 23:51:02,2022-12-09 23:51:02,2022-12-09 23:58:36,454,2601:8c:4700:f7d0::a01c,Rahway,New Jersey,7065.0,United States,40.6172,-74.2682,mobile,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/108.0.5359.52 Mobile/15E148 Safari/604.1",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=aeb73af1-f646-dd7e-65b4-0e9c3d560811&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,aeb73af1-f646-dd7e-65b4-0e9c3d560811,c,Female,56,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances)",Yes,76,"$15,000 - $24,999",Female,56,USA,Northeast,White,,,2017,,,Yes,Unable to work,I don't work,501-1000,,,"IT Software;Financial Department (Acco. Software,Corporate CC)",Single / Never married,Living with my parents,3,,,None,2003;I don't have children;Prefer not to say,I don't have any children,Cat(s);Dog(s),University/Higher Education,,"Domestic beer;Imported beer;Vodka;Liqueurs (e.g. KahlÃºa, Midori)","Yes, I smoke","$10,000 - $24,999","$15,000 - $24,999",,,1,0,0,0,0,0,0,0,0,0,0,mother,500.0,500.0,0.0,0,1,No,,,,,,,,,,,,,5,4,,Curious as to what it is.,1,,Very private family,0,1,provide financial help for caregiving costs to a family member,0,1,split a single total monthly cost with your family,1,0,a fixed monthly payment,4,0,1,0,Optional,4,4,4,No I think everything I could think of was covered in the questionnaire.,No
161,164508208,0,2022-12-09 23:51:07,2022-12-09 23:51:07,2022-12-09 23:55:01,234,67.149.146.230,Warren,Michigan,48093.0,United States,42.5148,-82.9967,mobile,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=d0a16401-eb8c-8190-7344-508a4d9a1aeb&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,d0a16401-eb8c-8190-7344-508a4d9a1aeb,c,Female,28,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco)",Yes,81,"$25,000 - $49,999",Female,19,USA,Midwest,White,"No, I donâ€™t have access to a car/cars",,,,,I contribute equally in automotive decisions,Studies,,26-50,,,,,Owned house,5,No,,,2003;I don't have children;Prefer not to say,,Dog(s),High School/Tertiary/Tech. College,Prefer not to say,Diet soda,,"$25,000 - $49,999","$25,000 - $49,999",,,0,0,0,0,0,0,0,0,1,0,0,grandparent,1000.0,500.0,500.0,1,0,Yes,1.0,0.0,0.0,0.0,0.0,0,Family members are each responsible for different bills,,,,,,5,3,,It seems cool,3,Help,,0,1,provide financial help for caregiving costs to a family member,1,0,split specific expenses and bills with your family,1,0,a fixed monthly payment,3,0,1,0,Optional,3,3,3,No,No
162,164508212,0,2022-12-09 23:51:15,2022-12-09 23:51:15,2022-12-09 23:57:01,346,174.251.162.234,Los Angeles,California,90017.0,United States,34.0231,-118.494,mobile,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",en-US,https://run.conjoint.ly/study/354500/u0qqd5mqkf?id=5684c6e3-47fc-db44-56a6-f2af7de1b907&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,5684c6e3-47fc-db44-56a6-f2af7de1b907,c,Male,29,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Engaged in extreme outdoor sports (e.g. kite surfing, downhill skiing, skateboarding),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances)",Yes,65,"$50,000 - $74,999",Male,29,USA,West,Black or African American,I own a car/cars,Audi,2016,2015,,Yes,Full-time work,Information technology manager/director,1001-5000,Other,,,Single / Never married,Rented apartment,2,Yes,Whole Foods Market (US);Other,One,2016,Both boy(s) and girl(s),Cat(s);Dog(s),University/Higher Education,4 to 7 drinks,Domestic beer;Imported beer;Red wine;White wine;Champagne;Vodka;Rum;Brandy;Whiskey/Scotch/Bourbon;Gin;Tequila;Cognac;Coffee;Tea;Regular soda;Bottled water still;Juice;Sports / Isotonic drinks,,"$50,000 - $74,999","$50,000 - $79,999",,,0,0,0,0,0,0,0,0,1,0,0,grandparent,1500.0,750.0,750.0,0,1,No,,,,,,,,,,,,,4,4,,It’s an innovative concept,4,It can help manage costs,,0,1,provide financial help for caregiving costs to a family member,0,1,split a single total monthly cost with your family,1,0,a fixed monthly payment,4,0,1,0,Optional,5,5,5,,
163,164508216,0,2022-12-09 23:51:25,2022-12-09 23:51:25,2022-12-09 23:58:59,454,2600:387:f:5518::1,New York,New York,10123.0,United States,40.7128,-74.006,mobile,1,"Mozilla/5.0 (Linux; Android 10; moto g(7) power) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",en-US,https://run.conjoint.ly/study/359749/rbvmpu6sdf?id=1d635755-b722-b319-b110-6348252549b4&panel=c,1,1,Completed survey,0,0,0,2376807,37,0,1d635755-b722-b319-b110-6348252549b4,c,Male,34,"Cared for a relative or family member to help them take care of themselves,Shopped at a big box retailer to purchase grocery items (e.g. Walmart, Sam's Club, Costco),Engaged in extreme outdoor sports (e.g. kite surfing, downhill skiing, skateboarding),Worked on a home improvement project (e.g. painting, insulation, additions, new appliances),Attended an outdoor concert",Yes,60,"$50,000 - $74,999",Male,35,USA,West,Black or African American,I own a car/cars,Chrysler,2016,,,Yes,Unemployed,I don't work,I don't know/I don't work,I don't work,I don't work,"IT Hardware;IT Software;Financial Department (Acco. Software,Corporate CC);Human Resources (Employee Benefits,Retirement Pro);Marketing/Advertising;Recruiting new hires",Married,Owned house,1,Yes,Costco (US),One,2003;I don't have children;Prefer not to say,Boy(s),Cat(s);Dog(s),University/Higher Education,4 to 7 drinks,"Domestic beer;Imported beer;Red wine;RosÃ© wine;White wine;Champagne;Sparkling wine;Dessert Wine;Vodka;Rum;Brandy;Whiskey/Scotch/Bourbon;Gin;Tequila;Cognac;Flavored liquor (e.g. Absinthe, Bitters);Coffee;Tea;Regular soda;Diet soda;Energy drinks;Bottled water still;Bottled water sparkling;Juice;Sports / Isotonic drinks;Tonic water","Yes, I smoke","$50,000 - $74,999","$50,000 - $79,999",,,0,0,0,0,0,0,0,0,0,1,0,friend,800.0,300.0,500.0,0,1,No,,,,,,,,,,,,,5,5,,I need help,5,We need support for my friend,,1,0,ask for financial help from other family members for caregiving costs,1,0,split specific expenses and bills with your family,1,0,a fixed monthly payment,5,1,0,0,Required,5,5,5,Just sharing the bill,No
